line_number_1based,vessel_id,ts,prev_ts,lat,long,lat_dd,long_dd
23384,matsumae04,2023-09-11 02:39:49,,4129.193,13955.916,41.48655,139.931933
23386,matsumae12,2023-09-11 02:39:49,,4133.012,13956.0,41.5502,139.933333
23388,matsumae11,2023-09-11 02:39:59,,4132.069,13955.8,41.534483,139.93
23390,matsumae19,2023-09-11 02:40:25,,4130.789,13957.077,41.51315,139.951283
23392,matsumae07,2023-09-11 02:40:34,,4129.113,13956.781,41.485217,139.94635
23394,matsumae24,2023-09-11 02:40:39,,4131.877,13955.909,41.531283,139.931817
23396,matsumae08,2023-09-11 02:40:39,,4128.794,13957.327,41.4799,139.95545
23398,matsumae04,2023-09-11 02:40:49,,4129.169,13955.908,41.48615,139.9318
23400,matsumae12,2023-09-11 02:40:49,,4133.025,13955.996,41.550417,139.933267
23402,matsumae11,2023-09-11 02:40:59,,4131.969,13955.794,41.532817,139.9299
23404,matsumae19,2023-09-11 02:41:24,,4130.843,13956.957,41.51405,139.949283
23406,matsumae07,2023-09-11 02:41:35,,4129.113,13956.781,41.485217,139.94635
23408,matsumae08,2023-09-11 02:41:39,,4128.715,13957.246,41.478583,139.9541
23410,matsumae24,2023-09-11 02:41:39,,4131.915,13955.896,41.531917,139.9316
23412,matsumae04,2023-09-11 02:41:49,,4129.167,13955.904,41.486117,139.931733
23414,matsumae12,2023-09-11 02:41:49,,4133.034,13955.993,41.550567,139.933217
23416,matsumae11,2023-09-11 02:41:59,,4131.87,13955.778,41.531167,139.929633
23418,matsumae19,2023-09-11 02:42:24,,4130.896,13956.837,41.514933,139.947283
23420,matsumae07,2023-09-11 02:42:35,,4129.115,13956.781,41.48525,139.94635
23422,matsumae24,2023-09-11 02:42:39,,4131.935,13955.89,41.53225,139.9315
23424,matsumae08,2023-09-11 02:42:39,,4128.635,13957.167,41.47725,139.952783
23426,matsumae04,2023-09-11 02:42:49,,4129.168,13955.904,41.486133,139.931733
23428,matsumae12,2023-09-11 02:42:49,,4133.044,13955.99,41.550733,139.933167
23430,matsumae11,2023-09-11 02:42:59,,4131.774,13955.761,41.529567,139.92935
23432,matsumae19,2023-09-11 02:43:25,,4130.948,13956.719,41.5158,139.945317
23434,matsumae07,2023-09-11 02:43:35,,4129.117,13956.78,41.485283,139.946333
23436,matsumae08,2023-09-11 02:43:40,,4128.553,13957.088,41.475883,139.951467
23438,matsumae24,2023-09-11 02:43:40,,4131.952,13955.881,41.532533,139.93135
23440,matsumae04,2023-09-11 02:43:49,,4129.168,13955.903,41.486133,139.931717
23442,matsumae12,2023-09-11 02:43:49,,4133.054,13955.986,41.5509,139.9331
23444,matsumae11,2023-09-11 02:43:59,,4131.676,13955.749,41.527933,139.92915
23446,matsumae19,2023-09-11 02:44:24,,4131.001,13956.6,41.516683,139.943333
23448,matsumae07,2023-09-11 02:44:34,,4129.12,13956.779,41.485333,139.946317
23450,matsumae08,2023-09-11 02:44:39,,4128.475,13957.007,41.474583,139.950117
23452,matsumae24,2023-09-11 02:44:39,,4131.968,13955.873,41.5328,139.931217
23454,matsumae12,2023-09-11 02:44:49,,4133.063,13955.986,41.55105,139.9331
23456,matsumae04,2023-09-11 02:44:49,,4129.169,13955.902,41.48615,139.9317
23458,matsumae11,2023-09-11 02:44:59,,4131.58,13955.76,41.526333,139.929333
23460,matsumae19,2023-09-11 02:45:25,,4131.042,13956.473,41.517367,139.941217
23462,matsumae07,2023-09-11 02:45:34,,4129.123,13956.778,41.485383,139.9463
23464,matsumae24,2023-09-11 02:45:39,,4131.981,13955.865,41.533017,139.931083
23466,matsumae08,2023-09-11 02:45:39,,4128.396,13956.928,41.473267,139.9488
23468,matsumae12,2023-09-11 02:45:49,,4133.074,13955.984,41.551233,139.933067
23470,matsumae04,2023-09-11 02:45:49,,4129.171,13955.9,41.486183,139.931667
23472,matsumae11,2023-09-11 02:46:00,,4131.478,13955.764,41.524633,139.9294
23474,matsumae19,2023-09-11 02:46:24,,4131.085,13956.344,41.518083,139.939067
23476,matsumae07,2023-09-11 02:46:34,,4129.127,13956.777,41.48545,139.946283
23478,matsumae24,2023-09-11 02:46:39,,4131.995,13955.854,41.53325,139.9309
23480,matsumae08,2023-09-11 02:46:39,,4128.315,13956.847,41.471917,139.94745
23482,matsumae12,2023-09-11 02:46:49,,4133.084,13955.984,41.5514,139.933067
23484,matsumae04,2023-09-11 02:46:49,,4129.173,13955.898,41.486217,139.931633
23486,matsumae11,2023-09-11 02:46:59,,4131.382,13955.775,41.523033,139.929583
23488,matsumae19,2023-09-11 02:47:25,,4131.126,13956.217,41.518767,139.93695
23490,matsumae07,2023-09-11 02:47:34,,4129.131,13956.776,41.485517,139.946267
23492,matsumae24,2023-09-11 02:47:39,,4132.006,13955.844,41.533433,139.930733
23494,matsumae08,2023-09-11 02:47:39,,4128.236,13956.768,41.4706,139.946133
23496,matsumae04,2023-09-11 02:47:49,,4129.176,13955.896,41.486267,139.9316
23498,matsumae12,2023-09-11 02:47:49,,4133.096,13955.981,41.5516,139.933017
23500,matsumae11,2023-09-11 02:48:00,,4131.282,13955.778,41.521367,139.929633
23502,matsumae19,2023-09-11 02:48:24,,4131.158,13956.087,41.5193,139.934783
23504,matsumae07,2023-09-11 02:48:35,,4129.136,13956.774,41.4856,139.946233
23506,matsumae24,2023-09-11 02:48:39,,4132.018,13955.834,41.533633,139.930567
23508,matsumae08,2023-09-11 02:48:39,,4128.154,13956.69,41.469233,139.944833
23510,matsumae04,2023-09-11 02:48:49,,4129.179,13955.894,41.486317,139.931567
23512,matsumae12,2023-09-11 02:48:49,,4133.109,13955.979,41.551817,139.932983
23514,matsumae11,2023-09-11 02:49:00,,4131.181,13955.789,41.519683,139.929817
23516,matsumae19,2023-09-11 02:49:24,,4131.175,13956.026,41.519583,139.933767
23518,matsumae07,2023-09-11 02:49:35,,4129.141,13956.773,41.485683,139.946217
23520,matsumae24,2023-09-11 02:49:40,,4132.03,13955.826,41.533833,139.930433
23522,matsumae08,2023-09-11 02:49:40,,4128.073,13956.614,41.467883,139.943567
23524,matsumae12,2023-09-11 02:49:49,,4133.119,13955.979,41.551983,139.932983
23526,matsumae04,2023-09-11 02:49:49,,4129.183,13955.891,41.486383,139.931517
23528,matsumae11,2023-09-11 02:50:00,,4131.085,13955.789,41.518083,139.929817
23530,matsumae19,2023-09-11 02:50:24,,4131.189,13956.014,41.519817,139.933567
23532,matsumae07,2023-09-11 02:50:35,,4129.147,13956.771,41.485783,139.946183
23534,matsumae24,2023-09-11 02:50:40,,4132.042,13955.816,41.534033,139.930267
23536,matsumae08,2023-09-11 02:50:40,,4127.99,13956.539,41.4665,139.942317
23538,matsumae12,2023-09-11 02:50:49,,4133.13,13955.975,41.552167,139.932917
23540,matsumae04,2023-09-11 02:50:49,,4129.188,13955.888,41.486467,139.931467
23542,matsumae11,2023-09-11 02:51:00,,4130.986,13955.795,41.516433,139.929917
23544,matsumae19,2023-09-11 02:51:24,,4131.203,13956.005,41.52005,139.933417
23546,matsumae07,2023-09-11 02:51:34,,4129.154,13956.768,41.4859,139.946133
23548,matsumae08,2023-09-11 02:51:39,,4127.906,13956.467,41.4651,139.941117
23550,matsumae24,2023-09-11 02:51:39,,4132.05,13955.809,41.534167,139.93015
23552,matsumae12,2023-09-11 02:51:50,,4133.138,13955.972,41.5523,139.932867
23554,matsumae04,2023-09-11 02:51:50,,4129.192,13955.885,41.486533,139.931417
23556,matsumae11,2023-09-11 02:51:59,,4130.889,13955.804,41.514817,139.930067
23558,matsumae19,2023-09-11 02:52:25,,4131.177,13955.965,41.519617,139.93275
23560,matsumae07,2023-09-11 02:52:35,,4129.238,13956.761,41.4873,139.946017
23562,matsumae24,2023-09-11 02:52:40,,4132.058,13955.802,41.5343,139.930033
23564,matsumae08,2023-09-11 02:52:40,,4127.826,13956.391,41.463767,139.93985
23566,matsumae12,2023-09-11 02:52:50,,4133.148,13955.971,41.552467,139.93285
23568,matsumae04,2023-09-11 02:52:50,,4129.197,13955.882,41.486617,139.931367
23570,matsumae11,2023-09-11 02:52:59,,4130.796,13955.792,41.513267,139.929867
23572,matsumae19,2023-09-11 02:53:24,,4131.121,13955.959,41.518683,139.93265
23574,matsumae07,2023-09-11 02:53:35,,4129.276,13956.65,41.487933,139.944167
23576,matsumae08,2023-09-11 02:53:40,,4127.745,13956.317,41.462417,139.938617
23578,matsumae24,2023-09-11 02:53:40,,4132.068,13955.796,41.534467,139.929933
23580,matsumae04,2023-09-11 02:53:49,,4129.203,13955.879,41.486717,139.931317
23582,matsumae12,2023-09-11 02:53:49,,4133.16,13955.972,41.552667,139.932867
23584,matsumae11,2023-09-11 02:53:59,,4130.705,13955.784,41.51175,139.929733
23586,matsumae19,2023-09-11 02:54:24,,4131.064,13955.95,41.517733,139.9325
23588,matsumae07,2023-09-11 02:54:35,,4129.307,13956.512,41.48845,139.941867
23590,matsumae08,2023-09-11 02:54:40,,4127.669,13956.239,41.46115,139.937317
23592,matsumae24,2023-09-11 02:54:40,,4132.076,13955.79,41.5346,139.929833
23594,matsumae12,2023-09-11 02:54:49,,4133.171,13955.971,41.55285,139.93285
23596,matsumae04,2023-09-11 02:54:49,,4129.209,13955.876,41.486817,139.931267
23598,matsumae11,2023-09-11 02:55:00,,4130.655,13955.773,41.510917,139.92955
23600,matsumae19,2023-09-11 02:55:24,,4131.024,13955.948,41.517067,139.932467
23602,matsumae07,2023-09-11 02:55:34,,4129.35,13956.375,41.489167,139.939583
23604,matsumae08,2023-09-11 02:55:39,,4127.591,13956.16,41.45985,139.936
23606,matsumae24,2023-09-11 02:55:39,,4132.084,13955.782,41.534733,139.9297
23608,matsumae12,2023-09-11 02:55:49,,4133.171,13955.97,41.55285,139.932833
23610,matsumae04,2023-09-11 02:55:49,,4129.215,13955.874,41.486917,139.931233
23612,matsumae11,2023-09-11 02:56:00,,4130.655,13955.763,41.510917,139.929383
23614,matsumae19,2023-09-11 02:56:25,,4131.02,13955.948,41.517,139.932467
23616,matsumae24,2023-09-11 02:56:39,,4132.094,13955.773,41.5349,139.92955
23618,matsumae08,2023-09-11 02:56:39,,4127.514,13956.079,41.458567,139.93465
23620,matsumae12,2023-09-11 02:56:49,,4133.172,13955.971,41.552867,139.93285
23622,matsumae04,2023-09-11 02:56:49,,4129.222,13955.871,41.487033,139.931183
23624,matsumae11,2023-09-11 02:56:59,,4130.663,13955.755,41.51105,139.92925
23626,matsumae19,2023-09-11 02:57:24,,4131.02,13955.948,41.517,139.932467
23628,matsumae08,2023-09-11 02:57:39,,4127.439,13955.995,41.457317,139.93325
23630,matsumae24,2023-09-11 02:57:39,,4132.102,13955.767,41.535033,139.92945
23632,matsumae04,2023-09-11 02:57:50,,4129.229,13955.869,41.48715,139.93115
23634,matsumae12,2023-09-11 02:57:50,,4133.174,13955.971,41.5529,139.93285
23636,matsumae11,2023-09-11 02:57:59,,4130.674,13955.747,41.511233,139.929117
23638,matsumae19,2023-09-11 02:58:24,,4131.02,13955.948,41.517,139.932467
23640,matsumae07,2023-09-11 02:58:34,,4129.479,13955.972,41.491317,139.932867
23642,matsumae24,2023-09-11 02:58:39,,4132.111,13955.76,41.535183,139.929333
23644,matsumae08,2023-09-11 02:58:39,,4127.364,13955.913,41.456067,139.931883
23646,matsumae12,2023-09-11 02:58:49,,4133.177,13955.971,41.55295,139.93285
23648,matsumae04,2023-09-11 02:58:49,,4129.236,13955.867,41.487267,139.931117
23650,matsumae11,2023-09-11 02:58:59,,4130.687,13955.741,41.51145,139.929017
23652,matsumae19,2023-09-11 02:59:25,,4131.021,13955.947,41.517017,139.93245
23654,matsumae07,2023-09-11 02:59:34,,4129.523,13955.915,41.49205,139.931917
23656,matsumae08,2023-09-11 02:59:39,,4127.299,13955.835,41.454983,139.930583
23658,matsumae24,2023-09-11 02:59:39,,4132.12,13955.753,41.535333,139.929217
23660,matsumae12,2023-09-11 02:59:49,,4133.181,13955.971,41.553017,139.93285
23662,matsumae04,2023-09-11 02:59:49,,4129.318,13955.852,41.488633,139.930867
23664,matsumae11,2023-09-11 02:59:59,,4130.7,13955.736,41.511667,139.928933
23666,matsumae19,2023-09-11 03:00:24,,4131.023,13955.911,41.51705,139.93185
23668,matsumae07,2023-09-11 03:00:34,,4129.546,13955.919,41.492433,139.931983
23670,matsumae24,2023-09-11 03:00:39,,4132.128,13955.745,41.535467,139.929083
23672,matsumae08,2023-09-11 03:00:39,,4127.291,13955.809,41.45485,139.93015
23674,matsumae04,2023-09-11 03:00:49,,4129.23,13955.829,41.487167,139.930483
23676,matsumae12,2023-09-11 03:00:49,,4133.186,13955.971,41.5531,139.93285
23678,matsumae11,2023-09-11 03:00:59,,4130.715,13955.729,41.511917,139.928817
23680,matsumae19,2023-09-11 03:01:24,,4131.026,13955.869,41.5171,139.93115
23682,matsumae07,2023-09-11 03:01:34,,4129.563,13955.924,41.492717,139.932067
23684,matsumae24,2023-09-11 03:01:39,,4132.136,13955.737,41.5356,139.92895
23686,matsumae08,2023-09-11 03:01:39,,4127.297,13955.792,41.45495,139.929867
23688,matsumae04,2023-09-11 03:01:49,,4129.157,13955.809,41.48595,139.93015
23690,matsumae12,2023-09-11 03:01:49,,4133.191,13955.971,41.553183,139.93285
23692,matsumae11,2023-09-11 03:01:59,,4130.727,13955.724,41.512117,139.928733
23694,matsumae19,2023-09-11 03:02:24,,4131.036,13955.854,41.517267,139.9309
23696,matsumae07,2023-09-11 03:02:35,,4129.575,13955.929,41.492917,139.93215
23698,matsumae08,2023-09-11 03:02:39,,4127.308,13955.778,41.455133,139.929633
23700,matsumae24,2023-09-11 03:02:39,,4132.147,13955.728,41.535783,139.9288
23702,matsumae12,2023-09-11 03:02:49,,4133.257,13955.969,41.554283,139.932817
23704,matsumae04,2023-09-11 03:02:49,,4129.145,13955.802,41.48575,139.930033
23706,matsumae11,2023-09-11 03:03:00,,4130.74,13955.721,41.512333,139.928683
23708,matsumae19,2023-09-11 03:03:25,,4131.047,13955.846,41.51745,139.930767
23710,matsumae07,2023-09-11 03:03:35,,4129.589,13955.933,41.49315,139.932217
23712,matsumae24,2023-09-11 03:03:39,,4132.156,13955.718,41.535933,139.928633
23714,matsumae08,2023-09-11 03:03:39,,4127.32,13955.766,41.455333,139.929433
23716,matsumae12,2023-09-11 03:03:49,,4133.269,13955.971,41.554483,139.93285
23718,matsumae04,2023-09-11 03:03:49,,4129.145,13955.801,41.48575,139.930017
23720,matsumae11,2023-09-11 03:03:59,,4130.755,13955.715,41.512583,139.928583
23722,matsumae19,2023-09-11 03:04:24,,4131.059,13955.84,41.51765,139.930667
23724,matsumae07,2023-09-11 03:04:35,,4129.6,13955.935,41.493333,139.93225
23726,matsumae24,2023-09-11 03:04:39,,4132.166,13955.709,41.5361,139.928483
23728,matsumae08,2023-09-11 03:04:39,,4127.333,13955.754,41.45555,139.929233
23730,matsumae04,2023-09-11 03:04:49,,4129.145,13955.801,41.48575,139.930017
23732,matsumae12,2023-09-11 03:04:49,,4133.21,13955.961,41.5535,139.932683
23734,matsumae11,2023-09-11 03:05:00,,4130.768,13955.712,41.5128,139.928533
23736,matsumae19,2023-09-11 03:05:25,,4131.072,13955.833,41.517867,139.93055
23738,matsumae07,2023-09-11 03:05:35,,4129.613,13955.935,41.49355,139.93225
23740,matsumae08,2023-09-11 03:05:39,,4127.346,13955.739,41.455767,139.928983
23742,matsumae24,2023-09-11 03:05:39,,4132.115,13955.712,41.53525,139.928533
23744,matsumae12,2023-09-11 03:05:49,,4133.126,13955.932,41.5521,139.9322
23746,matsumae04,2023-09-11 03:05:49,,4129.146,13955.8,41.485767,139.93
23748,matsumae11,2023-09-11 03:05:59,,4130.78,13955.709,41.513,139.928483
23750,matsumae19,2023-09-11 03:06:24,,4131.085,13955.828,41.518083,139.930467
23752,matsumae07,2023-09-11 03:06:35,,4129.626,13955.934,41.493767,139.932233
23754,matsumae24,2023-09-11 03:06:39,,4132.062,13955.773,41.534367,139.92955
23756,matsumae08,2023-09-11 03:06:39,,4127.361,13955.724,41.456017,139.928733
23758,matsumae12,2023-09-11 03:06:50,,4133.044,13955.905,41.550733,139.93175
23760,matsumae04,2023-09-11 03:06:50,,4129.147,13955.799,41.485783,139.929983
23762,matsumae11,2023-09-11 03:07:00,,4130.795,13955.705,41.51325,139.928417
23764,matsumae19,2023-09-11 03:07:24,,4131.099,13955.821,41.518317,139.93035
23766,matsumae07,2023-09-11 03:07:35,,4129.637,13955.938,41.49395,139.9323
23768,matsumae08,2023-09-11 03:07:39,,4127.378,13955.707,41.4563,139.92845
23770,matsumae24,2023-09-11 03:07:39,,4132.024,13955.824,41.533733,139.9304
23772,matsumae12,2023-09-11 03:07:50,,4132.963,13955.877,41.549383,139.931283
23774,matsumae04,2023-09-11 03:07:50,,4129.15,13955.798,41.485833,139.929967
23776,matsumae11,2023-09-11 03:07:59,,4130.808,13955.694,41.513467,139.928233
23778,matsumae19,2023-09-11 03:08:24,,4131.114,13955.816,41.518567,139.930267
23780,matsumae07,2023-09-11 03:08:35,,4129.636,13955.885,41.493933,139.931417
23782,matsumae08,2023-09-11 03:08:40,,4127.393,13955.691,41.45655,139.928183
23784,matsumae24,2023-09-11 03:08:40,,4132.017,13955.841,41.533617,139.930683
23786,matsumae04,2023-09-11 03:08:49,,4129.153,13955.797,41.485883,139.92995
23788,matsumae12,2023-09-11 03:08:49,,4132.886,13955.841,41.5481,139.930683
23790,matsumae11,2023-09-11 03:08:59,,4130.762,13955.658,41.5127,139.927633
23792,matsumae19,2023-09-11 03:09:25,,4131.127,13955.811,41.518783,139.930183
23794,matsumae07,2023-09-11 03:09:34,,4129.571,13955.803,41.49285,139.93005
23796,matsumae24,2023-09-11 03:09:40,,4132.017,13955.841,41.533617,139.930683
23798,matsumae08,2023-09-11 03:09:40,,4127.408,13955.675,41.4568,139.927917
23800,matsumae04,2023-09-11 03:09:50,,4129.157,13955.796,41.48595,139.929933
23802,matsumae12,2023-09-11 03:09:50,,4132.824,13955.834,41.547067,139.930567
23804,matsumae11,2023-09-11 03:09:59,,4130.702,13955.656,41.5117,139.9276
23806,matsumae19,2023-09-11 03:10:24,,4131.141,13955.807,41.519017,139.930117
23808,matsumae07,2023-09-11 03:10:34,,4129.545,13955.8,41.492417,139.93
23810,matsumae08,2023-09-11 03:10:39,,4127.424,13955.659,41.457067,139.92765
23812,matsumae24,2023-09-11 03:10:39,,4132.017,13955.842,41.533617,139.9307
23814,matsumae12,2023-09-11 03:10:49,,4132.819,13955.833,41.546983,139.93055
23816,matsumae04,2023-09-11 03:10:49,,4129.161,13955.796,41.486017,139.929933
23818,matsumae11,2023-09-11 03:10:59,,4130.64,13955.666,41.510667,139.927767
23820,matsumae19,2023-09-11 03:11:24,,4131.154,13955.804,41.519233,139.930067
23822,matsumae07,2023-09-11 03:11:35,,4129.542,13955.8,41.492367,139.93
23824,matsumae08,2023-09-11 03:11:39,,4127.438,13955.644,41.4573,139.9274
23826,matsumae24,2023-09-11 03:11:39,,4132.018,13955.843,41.533633,139.930717
23828,matsumae04,2023-09-11 03:11:49,,4129.167,13955.795,41.486117,139.929917
23830,matsumae12,2023-09-11 03:11:49,,4132.819,13955.833,41.546983,139.93055
23832,matsumae11,2023-09-11 03:11:59,,4130.603,13955.675,41.51005,139.927917
23834,matsumae19,2023-09-11 03:12:24,,4131.168,13955.803,41.519467,139.93005
23836,matsumae07,2023-09-11 03:12:34,,4129.542,13955.8,41.492367,139.93
23838,matsumae08,2023-09-11 03:12:39,,4127.453,13955.629,41.45755,139.92715
23840,matsumae24,2023-09-11 03:12:39,,4132.02,13955.844,41.533667,139.930733
23842,matsumae12,2023-09-11 03:12:49,,4132.819,13955.832,41.546983,139.930533
23844,matsumae04,2023-09-11 03:12:49,,4129.172,13955.794,41.4862,139.9299
23846,matsumae11,2023-09-11 03:12:59,,4130.602,13955.676,41.510033,139.927933
23848,matsumae19,2023-09-11 03:13:24,,4131.181,13955.803,41.519683,139.93005
23850,matsumae07,2023-09-11 03:13:34,,4129.542,13955.8,41.492367,139.93
23852,matsumae08,2023-09-11 03:13:39,,4127.468,13955.613,41.4578,139.926883
23854,matsumae24,2023-09-11 03:13:39,,4132.023,13955.844,41.533717,139.930733
23856,matsumae04,2023-09-11 03:13:49,,4129.178,13955.794,41.4863,139.9299
23858,matsumae12,2023-09-11 03:13:49,,4132.821,13955.831,41.547017,139.930517
23860,matsumae11,2023-09-11 03:13:59,,4130.603,13955.676,41.51005,139.927933
23862,matsumae19,2023-09-11 03:14:24,,4131.192,13955.804,41.519867,139.930067
23864,matsumae07,2023-09-11 03:14:34,,4129.543,13955.8,41.492383,139.93
23866,matsumae08,2023-09-11 03:14:39,,4127.448,13955.631,41.457467,139.927183
23868,matsumae24,2023-09-11 03:14:39,,4132.026,13955.845,41.533767,139.93075
23870,matsumae04,2023-09-11 03:14:49,,4129.195,13955.786,41.486583,139.929767
23872,matsumae12,2023-09-11 03:14:49,,4132.823,13955.83,41.54705,139.9305
23874,matsumae11,2023-09-11 03:14:59,,4130.603,13955.676,41.51005,139.927933
23876,matsumae19,2023-09-11 03:15:25,,4131.204,13955.802,41.520067,139.930033
23878,matsumae07,2023-09-11 03:15:34,,4129.544,13955.8,41.4924,139.93
23880,matsumae08,2023-09-11 03:15:40,,4127.392,13955.708,41.456533,139.928467
23882,matsumae24,2023-09-11 03:15:40,,4132.03,13955.845,41.533833,139.93075
23884,matsumae12,2023-09-11 03:15:50,,4132.826,13955.828,41.5471,139.930467
23886,matsumae04,2023-09-11 03:15:50,,4129.154,13955.786,41.4859,139.929767
23888,matsumae11,2023-09-11 03:15:59,,4130.605,13955.676,41.510083,139.927933
23890,matsumae19,2023-09-11 03:16:24,,4131.219,13955.797,41.520317,139.92995
23892,matsumae07,2023-09-11 03:16:35,,4129.546,13955.8,41.492433,139.93
23894,matsumae08,2023-09-11 03:16:39,,4127.336,13955.778,41.4556,139.929633
23896,matsumae24,2023-09-11 03:16:39,,4132.034,13955.845,41.5339,139.93075
23898,matsumae12,2023-09-11 03:16:50,,4132.83,13955.826,41.547167,139.930433
23900,matsumae04,2023-09-11 03:16:50,,4129.151,13955.785,41.48585,139.92975
23902,matsumae11,2023-09-11 03:16:59,,4130.607,13955.675,41.510117,139.927917
23904,matsumae19,2023-09-11 03:17:24,,4131.173,13955.785,41.51955,139.92975
23906,matsumae07,2023-09-11 03:17:34,,4129.549,13955.799,41.492483,139.929983
23908,matsumae08,2023-09-11 03:17:40,,4127.283,13955.847,41.454717,139.930783
